param,gene,rhat,ess_bulk,ess_tail,rhat_issue,ess_issue
beta,ZKSCAN8,1.003122659873904,3783.1951262021935,1849.048797165646,False,False
beta,2023-09-07 00,1.0000804913488957,4193.456140288505,1830.6089710986223,False,False
beta,GAGE12I,1.0001542754810673,4410.932219511217,1832.2673964010007,False,False
beta,DNAJB6,0.9998850887458915,4013.973763243651,1855.8237997891028,False,False
beta,SPANXB1,1.0012244641691286,4288.091472004794,1787.8527189569593,False,False
beta,PAX7,0.9998867865072687,3956.031913838015,1706.8285908065343,False,False
beta,FAM46A,1.001018188818458,4779.055981463322,2193.8493752510963,False,False
beta,MRPS30,1.0002200257397713,3879.759486425701,2060.5483725773006,False,False
beta,LOC653602,1.0021439987225427,4030.7011362267403,1724.9203098823352,False,False
beta,LRRTM2,1.002290203432697,4485.646118578167,1645.4587353268766,False,False
beta,LCN9,1.0038122475688571,3819.03024478688,1986.7273067097765,False,False
beta,TOP2A,1.0043853122586583,3734.8589250622103,1649.6991231642646,False,False
beta,DEFB132,0.9996652364407492,4232.174926179697,1991.841298855681,False,False
beta,C19orf24,1.0023499183461035,4187.962641006811,1743.6883182794181,False,False
beta,DEFB136,0.9999875665912327,3985.5057430682077,1979.1907156729517,False,False
beta,ARFGEF1,1.0005239256589236,3881.93455476947,1918.637048083943,False,False
beta,CNPY3,1.0016726155850275,3737.7420566082724,1823.331044015373,False,False
beta,C1QL4,1.0046699732347648,4211.0280052467115,1919.5271085576205,False,False
beta,MAGEA4,0.9995491816874222,4246.9784166984555,1831.130390701437,False,False
beta,LMBR1,1.0008507627041003,3590.860640845944,1969.575708844102,False,False
beta,GET4,1.0039002884100288,4239.376081424722,1346.4654221417995,False,False
beta,MYD88,1.0007484768320045,3902.6593234040665,1788.1207038851217,False,False
beta,RFC5,1.0011012113421978,3963.0202515739834,1689.4907846499632,False,False
beta,GOSR2,1.0036955866937898,3801.3411403851997,2030.6845670459068,False,False
beta,ERGIC3,1.001171854873144,4443.043929896675,1900.6163688455808,False,False
beta,FOXD4L1,0.9997792425940272,3856.3263093682967,1800.0156193108794,False,False
beta,DDIT3,1.0005820234411176,4244.653218939086,1911.8082326642177,False,False
beta,MDH1,1.0012225526266894,3321.3291201795446,1400.4626160403182,False,False
beta,PURB,1.0015782155249724,3835.974880804905,1736.3488506935726,False,False
beta,OR5D14,1.0007244841482483,3935.138233364957,1956.477232294843,False,False
beta,GCDH,1.0011639965731474,4221.649628474429,1810.5866417421487,False,False
beta,NT5DC3,0.9997286087851196,3749.1044409722504,2042.7814039101781,False,False
beta,LCE1D,1.0019159621285032,3663.531747826358,1936.190832239086,False,False
beta,MBD3L1,1.0015277145842014,4095.875359444361,1833.992633035644,False,False
beta,TNRC6A,1.0016562960692998,4112.1954386774805,1953.1051504526697,False,False
beta,INTS12,1.004907376153991,3899.246104997493,2039.6755589119962,False,False
beta,MANF,1.000063654859325,3740.0277140926464,1766.314727429453,False,False
beta,MUC6,1.0002457930205995,3881.109094944671,1865.2037333025069,False,False
beta,ADAMTS1,1.0022642052590058,4136.996468551166,1802.7852074038713,False,False
beta,SMUG1,1.0028100605408279,4386.773026888876,2330.669526181099,False,False
beta,RPGRIP1L,1.0011492044023353,4022.42868084811,1399.0979274344456,False,False
beta,APH1B,0.9999542440691375,3689.1025677479183,1760.4221035360736,False,False
beta,CENPM,1.0001321704117385,4901.029015449003,1968.3367923300852,False,False
beta,SGSM3,1.0012574262664808,4493.542697649202,1783.4536755363324,False,False
beta,MAFF,1.0027536368841687,3982.3725948801175,1850.7744387819919,False,False
beta,SPARCL1,1.001507521703198,3854.4060801550004,1909.1065192579945,False,False
beta,LDB1,1.0000670255608768,4336.175034776652,1466.0909130786242,False,False
beta,NRK,1.0013699234105435,4802.484032400249,1758.3943172273857,False,False
beta,C7orf71,1.0003857346083544,4016.592238817988,1792.6253453002832,False,False
beta,PSAT1,1.0029373630940301,4133.328023616627,1863.4720719518082,False,False
beta,OR5AP2,1.0011387704118704,4306.506184304888,1750.4060350503053,False,False
beta,NPHP1,1.0001065040715829,4002.330471952567,1560.7469525317667,False,False
beta,RTCB,0.9994844784814841,4797.926031924982,1460.3521104946524,False,False
beta,NUP35,1.0007960112846244,3671.6819301467676,1898.929039481067,False,False
beta,EXD2,1.0047481215338991,4252.660360408413,1804.16232033832,False,False
beta,MAP3K7CL,1.0004477152463562,4691.692311757924,2039.757756493764,False,False
beta,PAPOLB,1.001676632140297,4278.564812613468,2024.65758122952,False,False
beta,PGPEP1L,1.0015953442212724,3771.1824834149147,1612.3647958960635,False,False
beta,DDX42,1.0009516108404763,3327.9347743965022,1524.541778900736,False,False
beta,CEBPZ,1.0007335576090846,4523.9877516125825,1648.9347635887823,False,False
beta,NSDHL,1.0054862083853195,4059.366566813784,1909.456419852842,False,False
beta,RIPK3,1.0004777672770968,3738.3542288911963,1961.1709062018772,False,False
beta,GNG8,1.0015692693864735,4203.892114030539,1813.0939088186885,False,False
beta,GATA1,0.9999333350195595,4228.29697881289,2052.6268331118576,False,False
beta,ATP6V1G3,1.0020664141279787,3736.20078487198,2028.0046629815322,False,False
beta,SLC13A4,1.0011629873429104,3442.3002739864664,1710.6647763270232,False,False
beta,LHB,1.0007913493770768,3826.324890587034,2023.1857827496833,False,False
beta,ACSM1,1.0027059675624896,3990.8091414373384,1674.3725335134357,False,False
beta,SLC22A1,1.0011827157056061,3372.111021012056,1545.1338924616794,False,False
beta,RELA,1.0008001121116492,4168.886034676134,1911.4204779490617,False,False
beta,C9orf92,1.0014564086948252,4399.247499157644,1587.458466765152,False,False
beta,RANBP2,0.999975784525964,3786.465811024783,1916.9168061028215,False,False
beta,RPP25,1.002703045381783,4095.9654996281065,2119.700558927195,False,False
beta,KDELR1,1.0007213724725867,4171.2903096341515,1797.6049511814842,False,False
beta,KIF21A,1.0006298787576098,3552.159319126821,1569.3225740483254,False,False
beta,LOH12CR1,1.0010248948695613,4102.306703457511,1934.2408964787903,False,False
beta,YEATS2,1.000062274710885,3872.517666745228,2118.383955802177,False,False
beta,B3GNT6,1.0037907630024978,4348.694126800061,1864.5317143193618,False,False
beta,AQP1,1.0003633455491605,3671.9036453684753,1761.2722682378026,False,False
beta,EPPK1,1.001569842870962,3300.152287688569,1821.193772634931,False,False
beta,ALKBH4,1.0005996196005424,4011.700072764111,1925.1310094473697,False,False
beta,PITX2,1.0000598758320483,3939.0951791957,1829.5503920024687,False,False
beta,C2CD3,0.999883236063804,3880.213786914277,1803.0336814784378,False,False
beta,CXCL17,1.0020824335777616,4167.429366048976,2126.8283192297445,False,False
beta,TH,1.0008043332922967,4191.823899371235,1724.935082579287,False,False
beta,SLCO1B7,1.0027262589673496,4413.955365815588,1938.4046733558773,False,False
beta,TBATA,1.0019798552639751,4082.2240708958807,1718.8926371243772,False,False
beta,ACP2,1.001897704870945,3805.3256108176147,1929.5898571932728,False,False
beta,MRPL50,1.0028002825530484,3726.5495616807525,1836.2591708353675,False,False
beta,WDR5,1.0003973254468819,4023.7929492769035,2143.3590801206856,False,False
beta,KLC2,1.0027610879588584,4369.441084510979,2111.595697729346,False,False
beta,DNTT,1.0024351571044037,3928.0685354739167,1875.551860177529,False,False
beta,SPTSSB,0.9997971928547869,4129.451272249288,1871.890174012697,False,False
beta,DDAH2,1.003678240967195,4289.917671330131,1696.6453988870624,False,False
beta,ITGA11,1.0027075199349635,4173.504463986318,1947.9271515147543,False,False
beta,SEC24C,1.000781557030391,4440.895414351266,1767.7293222109568,False,False
beta,SLC27A1,1.0034304174007733,4116.8828524396595,1906.2737694448492,False,False
beta,RASSF3,1.0008450719852615,3877.636367658667,1696.7349858583357,False,False
beta,ZNF568,0.9996505899843795,4096.540368333983,1684.3380619989146,False,False
beta,CENPI,1.0021092220831676,4595.812185354113,1440.320633599793,False,False
beta,ELK3,1.0029670384198124,5173.114326983949,1846.1109529240343,False,False
beta,MEGF10,1.0018606450913123,3499.617944933489,1756.3521891945477,False,False
beta,EIF3C,1.0003004405922766,4264.504333545519,1533.9403563619378,False,False
beta,OR4C13,1.0061365859927647,3758.663384431766,1825.4987361670887,False,False
beta,KRTAP9-3,1.0017930018660832,3825.8635554656425,1743.5783979673968,False,False
beta,ARHGDIG,1.0041626103884993,4031.7952792624264,1853.9723623253647,False,False
beta,RPS24,1.0053691633909438,4828.175602791956,1783.6000416486775,False,False
beta,PIGC,0.9997564146436637,4518.021835719515,1888.886178236375,False,False
beta,PSPH,1.0005222753576295,3763.2978645450708,1878.2349733819121,False,False
beta,LST1,1.0012666838155968,3882.0529151061696,1731.8986906824075,False,False
beta,PAIP2,1.0000112871015343,4309.404047609383,1913.2674553174056,False,False
beta,HOXA13,1.00055565503613,4347.873637824092,1898.9439814241064,False,False
beta,LDLRAD4,1.000417491947771,4203.468758839468,1757.6374542275607,False,False
beta,LRBA,1.001066169293778,3775.223024048464,2028.6938820907221,False,False
beta,LUZP6,1.002465410007314,4034.5343953426977,1993.3592766260886,False,False
beta,RB1,1.0019233294404062,4149.111399121501,1928.6969083301526,False,False
beta,AP2M1,1.001438165946462,4763.868257092317,1975.2707731056437,False,False
beta,HIST1H2AI,1.000900843242189,3752.611174421252,2014.7528312600455,False,False
beta,NEK11,1.0017207832971704,4215.254604681638,1895.0387658417712,False,False
beta,FAR2,1.000056335715948,4011.4878393973,1848.3748965440748,False,False
beta,ARMCX4,1.0020160016819757,4457.716623988433,1793.5172458747757,False,False
beta,CARD10,1.0037006781700362,4788.234680702695,1662.529868017279,False,False
beta,C16orf59,1.0011321940056062,4058.723226051459,1621.383943832063,False,False
beta,HIST1H3D,1.0026507944596634,3863.7606329120526,1873.7087294125542,False,False
beta,PDZD11,1.000033728105081,3557.905148606498,1944.4451692199364,False,False
beta,SSBP4,1.0010531054912701,4279.667754926425,1899.7666600079992,False,False
beta,ARHGAP20,1.0011938165291725,3690.9181513488356,2058.5282443324545,False,False
beta,PDZD3,0.9998073023975742,3835.999044970319,1820.2066933970416,False,False
beta,TST,1.0015364193180933,3729.7060948777425,1982.0688457803099,False,False
beta,POT1,1.0011072926322193,3890.8960226094537,2230.9402357417334,False,False
beta,MAGT1,1.0005538212257439,4708.554520085411,1704.0815737360515,False,False
beta,ZNF98,1.0022960611476388,4247.662456085349,2373.1999053439768,False,False
beta,ING4,1.0004416235615077,4354.756626126933,1651.2117027408099,False,False
beta,S1PR3,1.0046712433957372,4007.8231085179996,1655.793943035455,False,False
beta,MYO16,1.0002944877886446,3742.647674384237,1961.7677131760142,False,False
beta,TSPY8,1.002333207102603,3463.788901605746,1279.4091600190843,False,False
beta,NAGPA,1.0036636308687006,3868.392164403741,1587.1546370436631,False,False
beta,MSI2,1.0001732129420782,3942.6883107199264,1950.2338310673952,False,False
beta,PDXP,1.0001656331144955,3797.5647980360227,1781.3978584972078,False,False
beta,GJB3,1.0004516156043224,4196.849626867708,1768.0370105733584,False,False
beta,SAP30BP,1.002508769256233,4114.643128283221,1841.62772368727,False,False
beta,DHRS7C,1.0003503075456757,4157.934494102315,1744.9557226728905,False,False
beta,ANKFN1,0.9995158130388656,4049.0283459681114,1662.892589487282,False,False
beta,WDR91,1.0049400190805764,4257.614069595154,1940.2697997988312,False,False
beta,XKRY2,1.0009969234788159,4075.9225159257685,1998.3225990490405,False,False
beta,MTRNR2L8,1.0025103307836158,4560.197771623934,1725.2161353889396,False,False
beta,CLDN6,1.001227872544339,3884.8990476535364,1769.0536728456484,False,False
beta,C16orf54,1.003160109177439,3623.0160712994443,2174.7200606751976,False,False
beta,RABGAP1,1.0000065837979517,4168.953676832954,1775.2788314713844,False,False
beta,UTP6,1.0022161943074923,5443.336751237763,1523.5118183752948,False,False
beta,CHPT1,1.0024843126641636,3566.9748413377374,1898.591670084314,False,False
beta,YPEL4,1.0016170809234286,3871.128362559821,1935.0442509134268,False,False
beta,PRRG1,1.0018685633482485,4245.11199890097,1888.6669145222654,False,False
beta,HIBCH,1.002399835359375,3155.169578327199,1647.275599980647,False,False
beta,DNAJC5G,1.0023689628457386,4026.3731044855376,1737.3788883271347,False,False
beta,CSK,1.001547506716207,3450.328759296848,1821.406990805613,False,False
beta,MMP13,0.9998748895201346,3607.037687326332,1998.1547888381356,False,False
beta,SLC35F3,1.0010194264586292,3539.519588603547,2061.3918675099817,False,False
beta,ARHGAP27,1.0001429191861941,4250.537032053613,1668.7014350360143,False,False
beta,BRD9,1.0003082995687862,3826.2093327730554,1748.5788581264703,False,False
beta,FAM199X,1.000088815659815,4626.915762187978,1867.6033891651205,False,False
beta,RIC1,0.9997425840715994,4585.351828193435,1620.3194128491716,False,False
beta,PLK2,1.007034759663369,3606.4638845945337,1797.4705589958103,False,False
beta,TMED5,0.9999486252151489,4247.480303754035,1818.7754625857062,False,False
beta,CHD1L,1.000402126802703,4094.250865620953,1945.1658705362693,False,False
beta,TAF4,1.004651150394355,3945.689480497952,1813.6875634828561,False,False
beta,IL1B,0.9999915638803885,3895.544910462438,1767.4372606389427,False,False
beta,LYZL1,1.000315845686968,3774.8594569342445,1788.4915005842827,False,False
beta,RNF170,1.0036887038550997,4302.583140352397,1296.087449175924,False,False
beta,PCNXL3,0.9999375380750607,4241.04281219677,1985.7201776173729,False,False
beta,HP1BP3,1.0008213842746136,3488.6763636674127,1705.0179536148366,False,False
beta,FSD1,1.0023030881239428,3902.147730281781,1791.500145357672,False,False
beta,MRPL46,1.0021891120743225,4971.398452842244,2249.0161199651407,False,False
beta,EEF1D,1.0000080990654563,4792.842055944687,2093.5166797519882,False,False
beta,OR4P4,1.0024256863130023,3551.7590754856483,1804.7841798735149,False,False
beta,STAG3,1.000179978520595,3767.452999397557,1521.3298236123974,False,False
beta,C10orf88,1.0022909013456243,4298.586147687804,2155.2629790348324,False,False
beta,RNF148,1.0030376047033334,4483.980205943148,1996.2237868785176,False,False
beta,ARFGAP3,1.001128969607575,3761.620992542256,1853.7749666870004,False,False
beta,HIST1H2BF,1.001527991995982,3242.586272360429,1776.988433776367,False,False
beta,NDUFB8,1.0015939682098909,4720.655481846757,1950.8626637478183,False,False
beta,THEMIS,1.0003090793936895,4460.047416155611,2043.9858189208512,False,False
beta,ACSM2B,1.0017568240556283,4410.637390193039,1784.7537534417756,False,False
beta,WBSCR27,1.0019793600781453,3229.6094351436677,1728.5645293066457,False,False
beta,UST,1.0007238040332787,4137.541373085359,1611.2606517542224,False,False
beta,KY,1.000066425287932,4482.407391613748,1919.8383953252096,False,False
beta,DNASE1L2,0.9999385881128262,3761.348667100656,1902.0858662609505,False,False
beta,HOXA11,1.001523589246771,4282.091351705907,2091.595605926356,False,False
beta,GRSF1,1.0010251687951777,5783.830364555868,1960.019325911485,False,False
beta,NHLH1,1.0017361945211858,4069.84396837042,1877.807953696773,False,False
beta,PTBP3,1.0011813054097347,4730.337315389497,1852.7089037128117,False,False
beta,OSCP1,0.9998326444921786,3475.340703561909,1590.866681311213,False,False
beta,RECQL,1.0028090693995355,4518.433451188643,1875.443535982036,False,False
beta,PPFIA3,1.0002624210398061,4331.523445841809,1897.0508081282758,False,False
beta,C3orf33,1.0007376511266157,4009.002268903885,1881.7670449357745,False,False
beta,ZGPAT,1.000163463262448,4059.077246808945,2176.5375522825066,False,False
beta,POLR2K,1.0026922551053516,3975.528950068202,1933.6955179621023,False,False
beta,CORO7,1.0033749291312488,4287.4534867211005,1817.7794256424284,False,False
beta,RYR2,1.0008086580105393,4477.154123111474,2182.454076475306,False,False
beta,PHLDA2,0.999826061679707,4477.946048656565,1710.286073112778,False,False
beta,FSCN2,1.0011129535104364,4123.020207230146,1766.794703314234,False,False
beta,YARS2,1.000015298997088,4286.401778584856,1661.1300240072458,False,False
beta,GOLGA8M,1.0025057437005696,3861.23911341334,1503.8674232068188,False,False
beta,PGLS,1.0033217089039632,4510.372408288188,1970.630001133543,False,False
beta,HECTD1,1.0041898987555193,4968.78935073429,1712.935817321844,False,False
beta,HIST1H2AE,1.0010961538419632,4335.388291658103,2160.8390536182474,False,False
beta,JTB,1.002612126833719,3938.908662025475,1620.5481086435818,False,False
beta,PLXDC1,1.0006865263309823,4035.6818430542326,1436.4677012503455,False,False
